"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.860199375E1,-3.203338623E-1,7.762707367E0,4.646637268E0
4.862209575E1,-2.573149109E-1,8.959019623E0,5.058730316E0
4.864219675E1,-1.187181244E0,1.001881577E1,5.691464539E0
4.866229775E1,-1.001417542E0,9.472451935E0,6.853198700E0
4.868239800E1,-1.939067688E0,8.036488037E0,6.317313080E0
4.870249900E1,-1.505120087E0,6.754104767E0,6.119873657E0
4.872260100E1,1.149459686E0,7.114704895E0,6.449488220E0
4.874270200E1,-7.050338745E-2,6.881789246E0,6.883435822E0
4.876280300E1,-4.016148376E-1,6.497687988E0,7.135811005E0
4.878290400E1,-1.006656647E0,6.257437592E0,7.122189331E0
4.880300500E1,-3.790118408E-1,6.855444031E0,6.575975189E0
4.882310700E1,-1.687291260E0,6.754254456E0,7.274422760E0
4.884320800E1,-2.102527771E0,6.484665070E0,7.116052094E0
4.886330900E1,-1.142424316E0,7.021897888E0,7.156767426E0
4.888341000E1,-1.195713501E0,7.233408051E0,6.238427124E0
4.890351100E1,-2.402204590E0,6.108796692E0,6.614744568E0
4.892361300E1,-1.259181519E0,7.034621429E0,6.912026367E0
4.894371400E1,-2.351609802E0,5.978268127E0,6.187532959E0
4.896381500E1,-3.305426331E0,5.854924622E0,6.256988525E0
4.898391600E1,-3.826642456E0,5.476212158E0,6.293362885E0
4.900401700E1,-2.550995178E0,5.926326141E0,6.686445465E0
4.902411900E1,-1.629661102E0,6.220913544E0,7.290289764E0
4.904422000E1,-1.737886047E-1,5.795797577E0,6.796616364E0
4.906432100E1,1.628164215E0,6.228697357E0,6.810687103E0
4.908442200E1,1.912123718E0,5.375621338E0,6.706653442E0
4.910452300E1,2.252964935E0,5.301076355E0,7.535928955E0
4.912462500E1,1.367556152E0,4.998705139E0,7.534731445E0
4.914472600E1,1.591789856E0,5.052293701E0,6.659800873E0
4.916482700E1,2.489024048E0,4.716092834E0,6.924001465E0
4.918492800E1,1.485660553E0,4.398902435E0,7.912545776E0
4.920502900E1,7.396119690E-1,4.000730438E0,8.521778870E0
4.922513100E1,1.321152649E0,4.237987061E0,9.314380646E0
4.924523200E1,1.538650360E0,4.104764099E0,8.834927673E0
4.926533300E1,1.706451416E0,3.754642181E0,7.986492004E0
4.928543400E1,2.004331970E0,2.395019531E0,9.144933014E0
4.930553500E1,1.674717407E0,2.322420502E0,9.053173828E0
4.932563700E1,1.553319855E0,2.788850555E0,9.129066010E0
4.934573800E1,2.037263489E0,2.761008453E0,9.694889374E0
4.936583900E1,2.909050598E0,2.579436035E0,9.621092834E0
4.938594000E1,4.450844421E0,2.313139801E0,9.751920776E0
4.940604100E1,4.276007996E0,2.001038818E0,9.078920288E0
4.942614300E1,2.272274780E0,2.334245911E0,8.834029541E0
4.944624400E1,2.056872711E0,2.794089661E0,7.737859039E0
4.946634500E1,1.732497253E0,1.366658020E0,8.195906525E0
4.948644600E1,2.244881744E0,2.682870941E0,9.525741119E0
4.950654800E1,1.203048248E0,3.741619263E0,8.540340271E0
4.952664900E1,1.060544586E0,2.651585999E0,8.778195648E0
4.954675000E1,-2.809657288E-1,2.038161621E0,9.566157074E0
4.956685100E1,1.063089294E0,1.137334900E0,1.069166656E1
4.958695200E1,2.083966370E0,5.566923523E-1,1.159129578E1
4.960705400E1,1.789229279E0,-3.766168213E-1,1.128772705E1
4.962715500E1,1.974992981E0,7.966433716E-1,1.071651489E1
4.964725600E1,2.242935791E0,2.638263702E0,1.239557327E1
4.966735783E1,5.779481506E-1,2.039658508E0,9.681716766E0
4.968745883E1,9.343569946E-1,6.186036072E0,1.282128799E1
4.970756083E1,-7.273374939E-1,5.151836700E0,7.509134674E0
4.972766183E1,4.587959290E-1,3.387455750E0,7.384893036E0
4.974776283E1,4.191284180E-2,3.898343353E0,6.808890839E0
4.976786383E1,-6.107299805E-2,3.417692871E0,9.725725250E0
4.978796483E1,2.011367340E0,2.513872375E0,6.919510803E0
4.980806683E1,6.494993591E-1,2.480342102E0,5.378166046E0
4.982816783E1,-3.297792206E0,2.352358246E0,7.227719879E0
4.984826883E1,-3.138523407E0,2.646795959E0,9.341923370E0
4.986836983E1,-1.697320404E0,3.120261383E0,1.069466034E1
4.988847083E1,-1.276844788E0,2.285597076E0,1.323338104E1
4.990857283E1,-1.591939545E0,8.960366821E-1,1.443268707E1
4.992867383E1,-5.525010681E-1,7.499404907E-2,1.179726746E1
4.994877483E1,1.441652069E0,1.757794647E0,9.693691864E0
4.996887583E1,1.908531189E-1,1.966460724E0,8.904233551E0
4.998897783E1,-9.915380859E-1,2.121837616E0,1.048120422E1
5.000907883E1,-1.832040253E0,1.115480347E0,1.103864502E1
5.002917983E1,-1.289718018E0,3.782633972E-1,1.128308670E1
5.004928083E1,-2.082918549E0,6.616241455E-1,1.275213181E1
5.006938183E1,-2.082469482E0,1.120120697E0,1.411579605E1
5.008948383E1,-3.522325287E0,2.312391357E0,1.517903503E1
5.010958483E1,-7.153623962E0,1.477427673E0,1.569321579E1
5.012968583E1,-7.677833862E0,1.682800598E0,1.479373627E1
5.014978683E1,-8.491242371E0,3.756288757E0,1.164174088E1
5.016988783E1,-5.997278595E0,5.948929138E0,8.796008606E0
5.018998983E1,-4.732558594E0,4.998106384E0,9.002279663E0
5.021009083E1,-3.911665649E0,4.039649506E0,1.020562729E1
5.023019183E1,-2.740201721E0,2.825673981E0,1.093865295E1
5.025029283E1,-4.924758911E-2,2.197729797E0,8.385562134E0
5.027039383E1,3.704197083E0,2.971171417E0,4.766987000E0
5.029049583E1,4.595443726E0,3.720064087E0,3.300187225E0
5.031059683E1,2.452350311E0,2.258653107E0,1.956581268E0
5.033069783E1,1.691183167E0,2.042053528E0,6.170169067E-1
5.035079883E1,2.525997162E0,2.333497467E0,-8.614885254E0
5.037089983E1,5.255720673E0,5.106181641E0,-1.823897186E1
5.039100183E1,1.428030396E0,7.148085480E0,-1.071636520E1
5.041110283E1,-1.778751068E0,8.999585266E0,5.318440247E-1
5.043120383E1,-1.814975739E0,8.952433319E0,5.342989197E0
5.045130483E1,-3.234773254E-1,9.780810699E0,5.910608826E0
5.047140683E1,5.330415344E-1,1.065454376E1,6.387966156E0
5.049150783E1,-2.350112915E-1,1.118593872E1,5.181624756E0
5.051160883E1,-3.241060181E0,1.066936295E1,5.195396118E0
5.053170983E1,-4.083059235E0,9.720635834E0,3.595223694E0
5.055181083E1,-3.787873077E0,9.337582397E0,1.404529266E0
5.057191283E1,-1.183588715E0,9.414672089E0,-8.436456299E-1
5.059201383E1,-1.064137115E0,9.311985626E0,-7.833210754E-1
5.061211483E1,-9.901908875E-1,8.949589233E0,3.938310242E-1
5.063221583E1,-5.864804077E-1,8.409662018E0,1.506766663E0
5.065231683E1,1.056802368E-1,8.514144745E0,1.509610748E0
5.067241838E1,7.454498291E-1,9.301657104E0,1.589095459E0
5.069251938E1,-6.712042236E-1,9.408385162E0,2.040856018E0
5.071262038E1,-1.341210938E0,9.685309296E0,2.593506775E0
5.073272138E1,-2.130968628E0,9.703122253E0,2.435435486E0
5.075282238E1,-1.064586182E0,9.506880341E0,1.647174683E0
5.077292438E1,-4.921765137E-1,9.102870483E0,1.767075348E0
5.079302537E1,-2.421963501E-1,9.151369629E0,2.582280121E0
5.081312638E1,-2.947370911E-1,9.012458496E0,2.909200287E0
5.083322737E1,7.694000244E-2,8.913364563E0,2.362986145E0
5.085332938E1,4.044589233E-1,8.926986237E0,2.245480499E0
5.087343038E1,5.659730530E-1,9.121282196E0,2.580932922E0
5.089353138E1,3.471281433E-1,9.171427917E0,3.105142822E0
5.091363238E1,3.158432007E-1,9.345815277E0,3.193309479E0
5.093373337E1,4.975653076E-1,9.237141266E0,2.997516632E0
5.095383538E1,2.499801636E-1,9.320966949E0,3.721261597E0
5.097393637E1,-1.251397705E-1,9.362879791E0,3.000360718E0
5.099403738E1,2.615061951E-1,9.257648621E0,2.143841858E0
5.101413838E1,6.147715759E-1,9.146429901E0,2.507435760E0
5.103423938E1,8.077203369E-1,9.042845306E0,2.678380280E0
5.105434138E1,1.046174469E0,9.020391998E0,2.489772491E0
5.107444237E1,1.005758514E0,8.942853241E0,2.152823181E0
5.109454338E1,7.764353943E-1,8.577612762E0,2.547851715E0
5.111464437E1,1.784139862E0,8.657995605E0,3.578608246E0
5.113474638E1,1.543889465E0,8.521928558E0,3.867208099E0
5.115484738E1,1.284778290E0,8.314459991E0,3.571872253E0
5.117494838E1,7.405101013E-1,7.487280121E0,3.427572327E0
5.119504938E1,1.459315338E0,7.356751556E0,4.216431885E0
5.121515038E1,7.577243042E-1,6.368207245E0,4.118236084E0
5.123525238E1,1.527423706E0,6.039939880E0,3.939507751E0
5.125535337E1,2.353555756E0,5.716612244E0,4.937632141E0
5.127545438E1,3.013084259E0,5.492228851E0,6.025270386E0
5.129555537E1,2.688858490E0,5.161267090E0,5.981710968E0
5.131565638E1,8.904981995E-1,5.569468231E0,5.175936584E0
5.133575838E1,-1.877545624E0,6.566395111E0,3.702251129E0
5.135585938E1,-3.566782837E0,7.253017273E0,1.685345306E0
5.137596038E1,-2.063009949E0,7.656727753E0,1.219064941E0
5.139606138E1,1.453178101E0,8.765771484E0,2.318528595E0
5.141616338E1,1.078207855E0,9.570647736E0,4.483326874E0
5.143626437E1,2.772235107E-1,1.037028488E1,5.236710205E0
5.145636538E1,-5.044509888E-2,1.008692413E1,5.240153046E0
5.147646637E1,1.029858398E-1,8.970695343E0,5.751190338E0
5.149656738E1,-1.255888367E-1,7.605534210E0,6.622678070E0
5.151666938E1,1.066681824E0,7.512278137E0,6.488706665E0
5.153677038E1,3.344195709E0,7.397766266E0,5.567671967E0
5.155687138E1,4.881498871E0,6.688391418E0,3.023263092E0
5.157697238E1,8.791368256E0,7.315587158E0,1.246158600E0
5.159707438E1,4.326602783E0,6.983727264E0,2.491568756E0
5.161717537E1,5.272036743E-1,6.789431305E0,4.770579529E0
5.163727638E1,1.278341675E0,4.404141541E0,8.502319336E-2
5.165737737E1,-2.096839600E0,3.483256531E-1,4.149371338E-1
5.167747896E1,-2.611619110E0,-4.058210907E0,3.956871643E0
5.169758096E1,2.406994629E-1,-7.178921356E0,7.018904114E0
5.171768196E1,1.192899353E1,-3.926484833E0,2.678230591E0
5.173778296E1,9.905950470E0,2.442919922E-1,-8.599018250E0
5.175788396E1,4.241579590E0,6.302643585E0,-1.653581360E1
5.177798596E1,3.879931641E-1,-4.324507141E-1,-8.156987457E0
5.182321296E1,3.240566208E1,-8.497828674E0,3.990970734E1
5.184331396E1,1.797162781E1,-2.575394440E0,-5.914201355E-1
5.193879496E1,2.121223892E1,-6.626569977E0,4.898264008E0
5.195889696E1,9.961335297E0,-6.193370819E0,6.796017609E0
5.197899796E1,4.998256073E0,-4.023932190E0,2.756517792E0
5.199909896E1,5.978866882E0,-1.984123993E0,-3.161725159E0
5.201919996E1,5.483696594E0,-6.080355835E-1,-3.945345612E0
5.203930096E1,3.338806915E0,1.047821045E-2,-2.252815247E0
5.205940296E1,1.055455170E0,-4.490661621E-2,-3.107537842E-1
5.207950396E1,3.297642517E-1,-5.923182678E-1,1.697320404E0
5.209960496E1,-5.225633240E-1,-3.742218018E-1,1.978585510E0
5.211970596E1,-2.250869293E0,4.936734009E-1,1.171014862E0
5.213980696E1,-4.395609283E0,2.571951599E0,2.125579834E-2
5.215990896E1,-4.975204010E0,4.757107544E0,-1.164428558E0
5.218000996E1,-2.828218689E0,6.574029236E0,-1.488205261E0
5.220011096E1,-9.413923645E-1,6.431525574E0,1.381926270E0
5.222021196E1,-2.309696960E0,2.712958374E0,7.234605560E0
5.224031396E1,-1.143023071E0,-2.397713928E0,1.891047546E1
5.227046496E1,7.621101837E0,-2.595303040E0,2.235810608E1
5.229056696E1,6.895111542E0,-1.851649475E-1,1.564636322E1
5.231066796E1,6.018983459E0,1.935475159E0,1.044587769E1
5.233076896E1,7.962990875E0,3.454965363E0,5.977369995E0
5.235086996E1,1.076456497E1,4.271966400E0,4.616250458E0
5.237097096E1,1.330642914E1,3.899989929E0,7.102729797E0
5.239107296E1,1.419049072E1,2.772235107E-1,1.012599289E1
5.241117396E1,1.323143509E1,-2.085612946E0,1.271890091E1
5.243127496E1,7.593559113E0,-5.643264771E-1,1.219274506E1
5.245137596E1,5.830225983E0,2.099683685E0,9.189989319E0
5.247147796E1,4.916376343E0,2.197729797E0,8.294401703E0
5.249157896E1,4.483925629E0,1.667682037E0,7.256759491E0
5.251167996E1,4.192032623E0,1.848805389E0,6.034850464E0
5.253178096E1,3.381917267E0,1.863923950E0,4.953948212E0
5.255188196E1,2.143243103E0,2.009720764E0,4.253404999E0
5.257198396E1,1.708097992E0,2.121687927E0,4.631219330E0
5.259208496E1,1.947599945E0,2.378553772E0,4.604275360E0
5.261218596E1,1.548978882E0,2.042951660E0,4.496349792E0
5.263228696E1,1.176253967E0,1.795665894E0,5.106481018E0
5.265238896E1,8.517288208E-1,1.044378204E0,7.164700928E0
5.267248962E1,2.177821198E0,6.113287354E-1,1.093476105E1
5.269259063E1,5.078788605E0,4.640350342E-1,1.346225510E1
5.271269162E1,6.269113312E0,5.122348022E-1,9.925709381E0
5.273279263E1,7.074588318E0,1.232536926E0,6.853348389E0
5.275289463E1,7.807164917E0,1.832189941E0,6.563551025E0
5.277299563E1,9.070388031E0,2.064806213E0,8.285869446E0
5.279309663E1,1.004171814E1,1.755549316E0,9.201964417E0
5.281319762E1,1.042072998E1,1.611399078E0,9.468709717E0
5.283329963E1,8.856931915E0,1.463207245E0,9.750872955E0
5.285340062E1,7.450606384E0,1.308429108E0,8.970096588E0
5.287350163E1,6.899452515E0,8.665480042E-1,7.958350525E0
5.289360263E1,6.510561218E0,3.222798157E-1,7.106921082E0
5.291370363E1,6.205196228E0,-2.252815247E-1,6.606212311E0
5.293380563E1,5.747597809E0,-2.965333557E-1,6.623426514E0
5.295390662E1,5.217849426E0,-1.657054138E-1,6.610702972E0
5.297400763E1,5.050946503E0,1.233435059E-1,6.897207184E0
5.299410862E1,4.884642334E0,6.918612671E-1,7.166646881E0
5.301421063E1,4.344415741E0,1.073417816E0,7.206015015E0
5.303431163E1,3.627706146E0,1.016685791E0,7.142846375E0
5.305441263E1,3.658092957E0,5.177732849E-1,7.147935791E0
5.307451363E1,4.709057465E0,3.053649902E-2,7.504943390E0
5.309461463E1,5.275180206E0,-1.872605896E-1,7.909102936E0
5.311471663E1,5.582042084E0,5.358856201E-2,7.922125854E0
5.313481762E1,5.638474731E0,5.322930908E-1,7.922874298E0
5.315491863E1,5.752986603E0,1.156495056E0,7.969726868E0
5.317501962E1,5.982010345E0,1.446442108E0,8.272696838E0
5.319512163E1,5.856271820E0,9.870474243E-1,8.591084747E0
5.321522263E1,6.110892334E0,8.414002991E-1,8.828341370E0
5.323532363E1,6.565796356E0,8.448431396E-1,9.120084686E0
5.325542463E1,6.857240295E0,8.006849670E-1,9.219028931E0
5.327552563E1,6.938371582E0,5.954617310E-1,9.226812744E0
5.329562763E1,6.834936676E0,1.327738953E-1,8.718769226E0
5.331572862E1,6.593788147E0,-3.817062378E-2,7.807913361E0
5.333582963E1,6.079308014E0,-2.709365845E-2,7.626490631E0
5.335593062E1,5.687572632E0,7.379653931E-2,7.694748688E0
5.337603163E1,5.270988922E0,1.987866211E-1,7.531587982E0
5.339613363E1,4.803061981E0,4.345463562E-1,7.545509033E0
5.341623463E1,4.526437225E0,6.336323547E-1,7.570956116E0
5.343633563E1,4.383035431E0,6.310876465E-1,7.584877167E0
5.345643663E1,4.636608124E0,4.971162415E-1,7.668403473E0
5.347653863E1,4.976102142E0,3.573069763E-1,7.802973633E0
5.349663962E1,5.151088257E0,3.192860413E-1,7.838749237E0
5.351674063E1,5.187462616E0,3.585044861E-1,7.903115387E0
5.353684162E1,5.295537872E0,3.855981445E-1,8.045319672E0
5.355694263E1,5.566624146E0,5.252577209E-1,8.236322479E0
5.357704463E1,5.786666565E0,6.375242615E-1,8.411308594E0
5.359714563E1,5.995332642E0,5.611830139E-1,8.491092682E0
5.361724663E1,6.021228790E0,4.474195862E-1,8.509953461E0
5.363734762E1,6.033952332E0,4.846920776E-1,8.550070038E0
5.365744963E1,5.981710968E0,4.510121155E-1,8.559051361E0
5.367755033E1,5.992638245E0,4.234693909E-1,8.521629181E0
5.369765133E1,5.966891785E0,3.833528137E-1,8.496331787E0
5.371775233E1,5.731880493E0,2.586621094E-1,8.311017151E0
5.373785333E1,5.456153870E0,2.438429260E-1,7.976313171E0
5.375795533E1,5.242997131E0,3.140469360E-1,7.679929504E0
5.377805633E1,5.191055145E0,4.767585754E-1,7.655530243E0
5.379815733E1,5.049449615E0,3.625460815E-1,7.753576355E0
5.381825833E1,5.065466309E0,4.237687683E-1,7.780670013E0
5.383836033E1,4.930297394E0,3.882925415E-1,7.781568146E0
5.385846133E1,5.103786621E0,3.156935120E-1,7.846383362E0
5.387856233E1,5.214556274E0,4.111949158E-1,7.955656128E0
5.389866333E1,5.360802155E0,4.451742554E-1,8.172555084E0
5.391876433E1,5.450465698E0,4.354444885E-1,8.338709564E0
5.393886633E1,5.526657257E0,4.426295471E-1,8.420439606E0
5.395896733E1,5.594316559E0,4.156855774E-1,8.389004974E0
5.397906833E1,5.718558197E0,3.912863159E-1,8.392747192E0
5.399916933E1,5.826334076E0,4.177812195E-1,8.401578827E0
5.401927133E1,5.786067810E0,3.986210632E-1,8.388855286E0
5.403937233E1,5.733377380E0,3.614982605E-1,8.449778595E0
5.405947333E1,5.667813721E0,3.209326172E-1,8.338859253E0
5.407957433E1,5.593268738E0,3.216810608E-1,8.190218353E0
5.409967533E1,5.523513794E0,3.197351074E-1,8.068072357E0
5.411977733E1,5.403762817E0,3.800596619E-1,7.992629242E0
5.413987833E1,5.303770752E0,4.492158508E-1,7.898924103E0
5.415997933E1,5.239703979E0,3.659889221E-1,7.973169708E0
5.418008033E1,5.208718414E0,3.775149536E-1,7.994874573E0
5.420018233E1,5.199737091E0,4.182302856E-1,7.935148773E0
5.422028333E1,5.208119659E0,4.273612976E-1,7.874075775E0
5.424038433E1,5.292244720E0,4.284091187E-1,8.010591888E0
5.426048533E1,5.333109741E0,4.185296631E-1,8.165819092E0
5.428058633E1,5.397924957E0,4.314028931E-1,8.305029602E0
5.430068833E1,5.486540680E0,4.361929321E-1,8.311765594E0
5.432078933E1,5.528603210E0,3.983216858E-1,8.250243530E0
5.434089033E1,5.616021423E0,4.730163574E-1,8.293802948E0
5.436099133E1,5.639073486E0,3.227288818E-1,8.435558167E0
5.438109333E1,5.596861267E0,4.222718811E-1,8.305927734E0
5.440119433E1,5.589526520E0,4.267625427E-1,8.279881897E0
5.442129533E1,5.562881927E0,3.376977539E-1,8.304879913E0
5.444139633E1,5.479654999E0,4.146377563E-1,8.158035278E0
5.446149733E1,5.483546906E0,4.278103638E-1,8.098608856E0
5.448159933E1,5.404361572E0,3.854484558E-1,8.084987183E0
5.450170033E1,5.311105499E0,3.722758484E-1,8.086933136E0
5.452180133E1,5.272934875E0,3.538641357E-1,8.020171967E0
5.454190233E1,5.265300751E0,3.924838257E-1,7.996670837E0
5.456200433E1,5.300627289E0,4.318519592E-1,8.009095001E0
5.458210533E1,5.331463165E0,4.393363953E-1,8.078400879E0
5.460220633E1,5.377267914E0,4.397854614E-1,8.144114227E0
5.462230733E1,5.401966553E0,4.272116089E-1,8.246052246E0
5.464240833E1,5.395380249E0,3.812571716E-1,8.198151855E0
5.466251033E1,5.433251495E0,4.050576782E-1,8.249195709E0
5.468261137E1,5.506149902E0,4.484674072E-1,8.237220612E0
5.470271238E1,5.509592743E0,4.453239441E-1,8.238118744E0
5.472281338E1,5.535339203E0,4.611909485E-1,8.340655518E0
5.474291538E1,5.513933716E0,3.829037476E-1,8.309669952E0
5.476301638E1,5.425317993E0,3.820056152E-1,8.259524231E0
5.478311737E1,5.417534180E0,4.237687683E-1,8.188122711E0
5.480321838E1,5.363795929E0,4.228706360E-1,8.161178741E0
5.482331937E1,5.341641998E0,4.005670166E-1,8.164022827E0
5.484342138E1,5.365741882E0,4.261637878E-1,8.173303528E0
5.486352238E1,5.388195190E0,5.170248413E-1,8.131091309E0
5.488362338E1,5.311404877E0,4.785548401E-1,8.090375977E0
5.490372438E1,5.230872345E0,5.608836365E-1,8.023165741E0
5.492382637E1,5.014871521E0,5.867797852E-1,8.095016327E0
5.494392738E1,5.237907715E0,5.758525085E-1,8.031548309E0
5.496402837E1,5.233267365E0,6.879693604E-1,7.986192627E0
5.498412938E1,5.148094482E0,9.375004578E-1,7.968080292E0
5.500423138E1,5.225782928E0,1.005758514E0,8.045319672E0
5.502433238E1,5.093158722E0,6.004014587E-1,8.294102325E0
5.504443338E1,5.117557983E0,4.796026611E-1,8.370293884E0
5.506453438E1,4.962929535E0,7.637118530E-1,8.443192291E0
5.508463538E1,4.538711700E0,1.248403931E0,8.207282867E0
5.510473737E1,4.269122314E0,1.437311096E0,8.021968231E0
5.512483838E1,3.122357025E0,1.122066650E0,7.970625000E0
5.514493937E1,1.484912109E-1,1.229992218E0,8.225844269E0
5.516504038E1,-1.098864899E0,2.428849182E0,7.803871765E0
5.518514238E1,2.366428986E0,2.912194061E0,7.314539337E0
5.520524338E1,6.536906433E0,4.833448792E-1,8.514593811E0
5.522534438E1,9.254056091E0,-2.652783508E0,9.837393036E0
5.524544538E1,9.452693024E0,-3.939358063E0,1.153097122E1
5.526554638E1,6.090534668E0,-2.943029938E0,1.234213440E1
5.528564837E1,2.059118042E0,-9.324110413E-1,1.129745682E1
5.530574938E1,2.246827698E0,5.667214966E-1,9.303303680E0
5.532585037E1,3.978426819E0,1.690734100E0,8.531508636E0
5.534595138E1,4.886588287E0,1.363065491E0,8.529263306E0
5.536605338E1,4.965623932E0,1.085991669E0,8.784632263E0
5.538615438E1,4.493505707E0,7.906558228E-1,8.834628296E0
5.540625538E1,4.001179504E0,6.581813049E-1,9.107810211E0
5.542635637E1,4.449497223E0,3.356021118E-1,9.780661011E0
5.544645738E1,4.941224670E0,2.296224976E-1,9.570198669E0
5.546655937E1,6.029761047E0,1.936223602E0,8.694519653E0
5.548666038E1,4.865781555E0,3.832480316E0,8.000263367E0
5.550676137E1,3.400179291E0,5.019511871E0,7.800728302E0
5.552686238E1,3.653602295E0,5.315446472E0,8.923543396E0
5.554696438E1,4.700974274E0,5.079087982E0,8.778345337E0
5.556706538E1,4.609065399E0,4.068240051E0,7.476203156E0
5.558716638E1,4.123924255E0,2.930306396E0,7.510631561E0
5.560726737E1,4.198768616E0,2.395468597E0,8.654702454E0
5.562736838E1,4.602179718E0,2.344275055E0,8.730894012E0
5.564747037E1,4.354744263E0,1.482966156E0,8.600365448E0
5.566757138E1,4.256847839E0,1.098715210E0,8.626710663E0
5.568767213E1,4.906945953E0,1.607656860E0,7.844587097E0
5.570777313E1,5.030888214E0,2.492017822E0,6.759643250E0
5.572787513E1,2.909649353E0,3.127596130E0,7.240443420E0
5.574797612E1,1.588347015E0,2.836900635E0,8.655750275E0
5.576807713E1,4.861889648E-1,2.412682800E0,9.467961273E0
5.578817812E1,1.088835754E0,2.679877167E0,9.840536499E0
5.580828013E1,1.454525299E0,3.406765594E0,9.610914001E0
5.582838113E1,-1.736389160E-2,3.851790161E0,9.731862488E0
5.584848213E1,-1.513352966E-1,3.394640808E0,9.700577545E0
5.586858313E1,-8.981323242E-3,2.652933197E0,8.213569794E0
5.588868413E1,6.849755859E-1,2.408790894E0,7.443421326E0
5.590878613E1,1.370400238E0,3.488495636E0,6.295757904E0
5.592888712E1,-9.175918579E-2,2.743045807E0,9.999954987E0
5.594898813E1,7.906558228E-1,2.160756683E0,1.419992111E1
5.596908912E1,1.962568817E0,1.341660004E0,1.260109589E1
5.598919113E1,6.242019653E-1,1.772164764E0,1.100496506E1
5.600929213E1,-6.804849243E-1,8.702902222E-1,1.337992630E1
5.602939313E1,-2.075134735E0,-2.133812714E0,1.964484833E1
5.609974713E1,2.204765167E0,-5.906866608E0,1.873908188E1
5.611984913E1,-1.027164001E0,-3.622916107E0,1.536449936E1
5.613995013E1,-9.279203796E-1,-1.256187744E0,1.116917358E1
5.616005112E1,3.592529297E-2,2.096839600E0,1.179068115E1
5.618015213E1,-2.465373230E-1,3.452869720E0,1.223600510E1
5.620025312E1,4.754113770E-1,3.514691162E0,1.177885574E1
5.622035513E1,1.957479401E0,3.342698822E0,1.116977234E1
5.624045613E1,2.936293945E0,3.691024475E0,1.113803833E1
5.626055713E1,2.876717834E0,4.136498108E0,8.937614136E0
5.628065813E1,8.069718933E-1,3.999083862E0,7.913743286E0
